Date=12/9/2020
Time=3:06:17 PM
82 / 4000
68 / 4000
67 / 4000
63 / 4000
75 / 4000
95 / 4000
63 / 4000
68 / 4000
119 / 4000
185 / 4000
233 / 4000
331 / 4000
185 / 4000
179 / 4000
116 / 4000
138 / 4000
312 / 4000
320 / 4000
229 / 4000
164 / 4000
318 / 4000
226 / 4000
321 / 4000
371 / 4000
480 / 4000
397 / 4000
435 / 4000
360 / 4000
399 / 4000
354 / 4000
1142 / 4000
602 / 4000
459 / 4000
465 / 4000
330 / 4000
418 / 4000
320 / 4000
332 / 4000
304 / 4000
362 / 4000
353 / 4000
375 / 4000
397 / 4000
375 / 4000
247 / 4000
489 / 4000
253 / 4000
316 / 4000
269 / 4000
277 / 4000
289 / 4000
447 / 4000
359 / 4000
387 / 4000
472 / 4000
609 / 4000
604 / 4000
724 / 4000
559 / 4000
651 / 4000
685 / 4000
466 / 4000
594 / 4000
489 / 4000
503 / 4000
518 / 4000
570 / 4000
593 / 4000
547 / 4000
795 / 4000
564 / 4000
691 / 4000
627 / 4000
1298 / 4000
2815 / 4000
2379 / 4000
2720 / 4000
2997 / 4000
2198 / 4000
2287 / 4000
2484 / 4000
3007 / 4000
3607 / 4000
3434 / 4000
3356 / 4000
3326 / 4000
3532 / 4000
1014 / 4000
896 / 4000
649 / 4000
527 / 4000
820 / 4000
687 / 4000
550 / 4000
249 / 4000
236 / 4000
305 / 4000
199 / 4000
206 / 4000
202 / 4000
204 / 4000
188 / 4000
194 / 4000
229 / 4000
187 / 4000
148 / 4000
122 / 4000
129 / 4000
75 / 4000
39 / 4000
64 / 4000
47 / 4000
42 / 4000
38 / 4000
0 / 4000
25 / 4000
22 / 4000
13 / 4000
18 / 4000
59 / 4000
37 / 4000
55 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
24 / 4000
31 / 4000
51 / 4000
30 / 4000
27 / 4000
62 / 4000
21 / 4000
0 / 4000
29 / 4000
40 / 4000
34 / 4000
44 / 4000
71 / 4000
127 / 4000
72 / 4000
85 / 4000
82 / 4000
61 / 4000
75 / 4000
57 / 4000
80 / 4000
86 / 4000
60 / 4000
51 / 4000
91 / 4000
167 / 4000
216 / 4000
334 / 4000
250 / 4000
153 / 4000
108 / 4000
144 / 4000
259 / 4000
291 / 4000
331 / 4000
248 / 4000
263 / 4000
291 / 4000
412 / 4000
377 / 4000
326 / 4000
319 / 4000
327 / 4000
251 / 4000
273 / 4000
372 / 4000
440 / 4000
426 / 4000
399 / 4000
453 / 4000
335 / 4000
403 / 4000
394 / 4000
442 / 4000
369 / 4000
323 / 4000
274 / 4000
361 / 4000
293 / 4000
375 / 4000
262 / 4000
406 / 4000
521 / 4000
380 / 4000
276 / 4000
341 / 4000
251 / 4000
363 / 4000
362 / 4000
427 / 4000
454 / 4000
574 / 4000
583 / 4000
611 / 4000
728 / 4000
568 / 4000
501 / 4000
444 / 4000
481 / 4000
531 / 4000
643 / 4000
551 / 4000
529 / 4000
535 / 4000
722 / 4000
729 / 4000
693 / 4000
582 / 4000
759 / 4000
1073 / 4000
1446 / 4000
2040 / 4000
1945 / 4000
2316 / 4000
2562 / 4000
2406 / 4000
1747 / 4000
2645 / 4000
3446 / 4000
3807 / 4000
3531 / 4000
3221 / 4000
2581 / 4000
696 / 4000
857 / 4000
709 / 4000
608 / 4000
670 / 4000
620 / 4000
460 / 4000
270 / 4000
375 / 4000
404 / 4000
267 / 4000
199 / 4000
196 / 4000
195 / 4000
166 / 4000
192 / 4000
165 / 4000
155 / 4000
89 / 4000
141 / 4000
164 / 4000
91 / 4000
48 / 4000
39 / 4000
55 / 4000
36 / 4000
34 / 4000
0 / 4000
0 / 4000
21 / 4000
0 / 4000
22 / 4000
37 / 4000
35 / 4000
49 / 4000
30 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
26 / 4000
35 / 4000
26 / 4000
19 / 4000
35 / 4000
52 / 4000
0 / 4000
20 / 4000
34 / 4000
40 / 4000
31 / 4000
60 / 4000
98 / 4000
91 / 4000
75 / 4000
82 / 4000
61 / 4000
53 / 4000
50 / 4000
67 / 4000
76 / 4000
55 / 4000
45 / 4000
58 / 4000
135 / 4000
198 / 4000
251 / 4000
266 / 4000
221 / 4000
101 / 4000
119 / 4000
230 / 4000
326 / 4000
317 / 4000
298 / 4000
316 / 4000
321 / 4000
279 / 4000
201 / 4000
276 / 4000
355 / 4000
288 / 4000
318 / 4000
270 / 4000
384 / 4000
421 / 4000
287 / 4000
214 / 4000
759 / 4000
437 / 4000
323 / 4000
388 / 4000
309 / 4000
335 / 4000
326 / 4000
492 / 4000
289 / 4000
286 / 4000
320 / 4000
278 / 4000
231 / 4000
221 / 4000
325 / 4000
268 / 4000
338 / 4000
289 / 4000
389 / 4000
288 / 4000
268 / 4000
485 / 4000
448 / 4000
503 / 4000
657 / 4000
476 / 4000
504 / 4000
735 / 4000
744 / 4000
599 / 4000
715 / 4000
505 / 4000
543 / 4000
468 / 4000
854 / 4000
825 / 4000
687 / 4000
601 / 4000
522 / 4000
458 / 4000
1291 / 4000
2092 / 4000
2002 / 4000
2375 / 4000
2855 / 4000
2509 / 4000
2570 / 4000
2725 / 4000
2783 / 4000
3298 / 4000
3679 / 4000
3188 / 4000
3425 / 4000
1940 / 4000
637 / 4000
888 / 4000
620 / 4000
815 / 4000
756 / 4000
687 / 4000
621 / 4000
381 / 4000
519 / 4000
524 / 4000
377 / 4000
411 / 4000
190 / 4000
160 / 4000
141 / 4000
94 / 4000
126 / 4000
116 / 4000
99 / 4000
153 / 4000
126 / 4000
73 / 4000
72 / 4000
47 / 4000
64 / 4000
27 / 4000
0 / 4000
0 / 4000
0 / 4000
18 / 4000
36 / 4000
31 / 4000
24 / 4000
27 / 4000
55 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
21 / 4000
0 / 4000
18 / 4000
31 / 4000
17 / 4000
59 / 4000
22 / 4000
0 / 4000
34 / 4000
39 / 4000
42 / 4000
86 / 4000
113 / 4000
126 / 4000
65 / 4000
74 / 4000
69 / 4000
53 / 4000
56 / 4000
57 / 4000
65 / 4000
54 / 4000
44 / 4000
46 / 4000
101 / 4000
197 / 4000
224 / 4000
338 / 4000
227 / 4000
99 / 4000
115 / 4000
164 / 4000
230 / 4000
318 / 4000
300 / 4000
337 / 4000
318 / 4000
271 / 4000
252 / 4000
256 / 4000
309 / 4000
301 / 4000
569 / 4000
378 / 4000
250 / 4000
352 / 4000
402 / 4000
366 / 4000
322 / 4000
423 / 4000
384 / 4000
285 / 4000
392 / 4000
422 / 4000
364 / 4000
259 / 4000
353 / 4000
272 / 4000
243 / 4000
280 / 4000
282 / 4000
327 / 4000
292 / 4000
243 / 4000
296 / 4000
316 / 4000
310 / 4000
307 / 4000
288 / 4000
308 / 4000
397 / 4000
408 / 4000
580 / 4000
659 / 4000
747 / 4000
624 / 4000
602 / 4000
791 / 4000
726 / 4000
615 / 4000
583 / 4000
708 / 4000
944 / 4000
1019 / 4000
777 / 4000
719 / 4000
747 / 4000
574 / 4000
1129 / 4000
1673 / 4000
1967 / 4000
2965 / 4000
2869 / 4000
2499 / 4000
2712 / 4000
2804 / 4000
3344 / 4000
3296 / 4000
3356 / 4000
2926 / 4000
2984 / 4000
1124 / 4000
831 / 4000
808 / 4000
713 / 4000
918 / 4000
825 / 4000
741 / 4000
546 / 4000
490 / 4000
431 / 4000
268 / 4000
362 / 4000
177 / 4000
157 / 4000
210 / 4000
195 / 4000
153 / 4000
128 / 4000
156 / 4000
121 / 4000
164 / 4000
131 / 4000
66 / 4000
52 / 4000
44 / 4000
50 / 4000
34 / 4000
0 / 4000
0 / 4000
20 / 4000
18 / 4000
15 / 4000
23 / 4000
21 / 4000
28 / 4000
44 / 4000
18 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
19 / 4000
17 / 4000
28 / 4000
15 / 4000
76 / 4000
29 / 4000
0 / 4000
34 / 4000
48 / 4000
63 / 4000
49 / 4000
72 / 4000
126 / 4000
64 / 4000
59 / 4000
52 / 4000
58 / 4000
66 / 4000
68 / 4000
68 / 4000
56 / 4000
48 / 4000
59 / 4000
67 / 4000
140 / 4000
242 / 4000
297 / 4000
281 / 4000
145 / 4000
178 / 4000
114 / 4000
202 / 4000
251 / 4000
265 / 4000
251 / 4000
250 / 4000
294 / 4000
368 / 4000
278 / 4000
280 / 4000
756 / 4000
379 / 4000
377 / 4000
381 / 4000
412 / 4000
341 / 4000
252 / 4000
382 / 4000
416 / 4000
313 / 4000
273 / 4000
351 / 4000
375 / 4000
689 / 4000
332 / 4000
504 / 4000
344 / 4000
233 / 4000
238 / 4000
280 / 4000
362 / 4000
317 / 4000
339 / 4000
394 / 4000
308 / 4000
227 / 4000
331 / 4000
325 / 4000
414 / 4000
480 / 4000
533 / 4000
633 / 4000
516 / 4000
736 / 4000
771 / 4000
602 / 4000
575 / 4000
514 / 4000
512 / 4000
692 / 4000
568 / 4000
669 / 4000
694 / 4000
530 / 4000
690 / 4000
731 / 4000
857 / 4000
987 / 4000
1974 / 4000
2088 / 4000
2750 / 4000
2757 / 4000
2960 / 4000
2559 / 4000
3110 / 4000
3385 / 4000
3374 / 4000
3293 / 4000
3071 / 4000
2808 / 4000
817 / 4000
880 / 4000
708 / 4000
617 / 4000
867 / 4000
589 / 4000
652 / 4000
457 / 4000
494 / 4000
282 / 4000
209 / 4000
230 / 4000
268 / 4000
159 / 4000
225 / 4000
283 / 4000
157 / 4000
168 / 4000
196 / 4000
84 / 4000
53 / 4000
26 / 4000
49 / 4000
68 / 4000
34 / 4000
33 / 4000
37 / 4000
0 / 4000
20 / 4000
21 / 4000
18 / 4000
31 / 4000
29 / 4000
27 / 4000
29 / 4000
50 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
29 / 4000
0 / 4000
32 / 4000
30 / 4000
13 / 4000
0 / 4000
61 / 4000
41 / 4000
27 / 4000
39 / 4000
73 / 4000
56 / 4000
83 / 4000
127 / 4000
82 / 4000
59 / 4000
59 / 4000
54 / 4000
54 / 4000
76 / 4000
101 / 4000
76 / 4000
65 / 4000
76 / 4000
63 / 4000
83 / 4000
177 / 4000
253 / 4000
310 / 4000
180 / 4000
102 / 4000
115 / 4000
140 / 4000
247 / 4000
292 / 4000
279 / 4000
318 / 4000
361 / 4000
475 / 4000
346 / 4000
256 / 4000
306 / 4000
270 / 4000
397 / 4000
454 / 4000
325 / 4000
266 / 4000
281 / 4000
236 / 4000
305 / 4000
264 / 4000
241 / 4000
274 / 4000
273 / 4000
211 / 4000
387 / 4000
368 / 4000
281 / 4000
221 / 4000
451 / 4000
356 / 4000
257 / 4000
294 / 4000
293 / 4000
343 / 4000
420 / 4000
357 / 4000
334 / 4000
343 / 4000
439 / 4000
459 / 4000
504 / 4000
837 / 4000
515 / 4000
537 / 4000
614 / 4000
623 / 4000
582 / 4000
687 / 4000
523 / 4000
538 / 4000
633 / 4000
828 / 4000
641 / 4000
489 / 4000
612 / 4000
767 / 4000
747 / 4000
1013 / 4000
1581 / 4000
2929 / 4000
3451 / 4000
3482 / 4000
2822 / 4000
2986 / 4000
2977 / 4000
3131 / 4000
3194 / 4000
3153 / 4000
3336 / 4000
1152 / 4000
732 / 4000
870 / 4000
620 / 4000
713 / 4000
752 / 4000
592 / 4000
427 / 4000
206 / 4000
182 / 4000
170 / 4000
216 / 4000
239 / 4000
310 / 4000
337 / 4000
336 / 4000
283 / 4000
360 / 4000
147 / 4000
187 / 4000
138 / 4000
120 / 4000
116 / 4000
54 / 4000
61 / 4000
52 / 4000
41 / 4000
23 / 4000
0 / 4000
19 / 4000
20 / 4000
13 / 4000
23 / 4000
30 / 4000
47 / 4000
69 / 4000
65 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
28 / 4000
21 / 4000
36 / 4000
36 / 4000
20 / 4000
15 / 4000
55 / 4000
38 / 4000
29 / 4000
33 / 4000
49 / 4000
49 / 4000
55 / 4000
61 / 4000
36 / 4000
58 / 4000
66 / 4000
62 / 4000
63 / 4000
68 / 4000
84 / 4000
69 / 4000
77 / 4000
75 / 4000
52 / 4000
66 / 4000
141 / 4000
199 / 4000
261 / 4000
351 / 4000
163 / 4000
121 / 4000
114 / 4000
200 / 4000
264 / 4000
293 / 4000
295 / 4000
348 / 4000
297 / 4000
406 / 4000
349 / 4000
184 / 4000
178 / 4000
272 / 4000
402 / 4000
415 / 4000
443 / 4000
313 / 4000
220 / 4000
301 / 4000
296 / 4000
347 / 4000
376 / 4000
281 / 4000
252 / 4000
268 / 4000
265 / 4000
253 / 4000
225 / 4000
233 / 4000
279 / 4000
256 / 4000
318 / 4000
215 / 4000
349 / 4000
337 / 4000
294 / 4000
340 / 4000
359 / 4000
381 / 4000
503 / 4000
366 / 4000
657 / 4000
892 / 4000
468 / 4000
604 / 4000
623 / 4000
437 / 4000
520 / 4000
385 / 4000
571 / 4000
596 / 4000
500 / 4000
598 / 4000
567 / 4000
702 / 4000
893 / 4000
782 / 4000
895 / 4000
1249 / 4000
3043 / 4000
3487 / 4000
2843 / 4000
2405 / 4000
2523 / 4000
2925 / 4000
2999 / 4000
3152 / 4000
2960 / 4000
1874 / 4000
818 / 4000
669 / 4000
740 / 4000
557 / 4000
714 / 4000
533 / 4000
553 / 4000
407 / 4000
323 / 4000
193 / 4000
247 / 4000
245 / 4000
348 / 4000
230 / 4000
199 / 4000
221 / 4000
309 / 4000
247 / 4000
263 / 4000
222 / 4000
119 / 4000
124 / 4000
69 / 4000
64 / 4000
52 / 4000
50 / 4000
35 / 4000
0 / 4000
0 / 4000
18 / 4000
18 / 4000
15 / 4000
23 / 4000
30 / 4000
37 / 4000
35 / 4000
63 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
21 / 4000
36 / 4000
42 / 4000
29 / 4000
22 / 4000
15 / 4000
23 / 4000
65 / 4000
38 / 4000
26 / 4000
28 / 4000
44 / 4000
45 / 4000
45 / 4000
39 / 4000
48 / 4000
53 / 4000
73 / 4000
96 / 4000
75 / 4000
89 / 4000
70 / 4000
88 / 4000
75 / 4000
54 / 4000
53 / 4000
89 / 4000
169 / 4000
263 / 4000
279 / 4000
281 / 4000
110 / 4000
95 / 4000
191 / 4000
258 / 4000
299 / 4000
217 / 4000
216 / 4000
302 / 4000
292 / 4000
386 / 4000
329 / 4000
309 / 4000
300 / 4000
234 / 4000
346 / 4000
507 / 4000
362 / 4000
315 / 4000
378 / 4000
295 / 4000
336 / 4000
468 / 4000
406 / 4000
236 / 4000
332 / 4000
195 / 4000
294 / 4000
252 / 4000
264 / 4000
209 / 4000
311 / 4000
325 / 4000
223 / 4000
314 / 4000
276 / 4000
320 / 4000
270 / 4000
452 / 4000
481 / 4000
612 / 4000
493 / 4000
613 / 4000
765 / 4000
720 / 4000
802 / 4000
593 / 4000
450 / 4000
437 / 4000
603 / 4000
562 / 4000
529 / 4000
548 / 4000
561 / 4000
586 / 4000
668 / 4000
824 / 4000
655 / 4000
1048 / 4000
1807 / 4000
3122 / 4000
3249 / 4000
2592 / 4000
2149 / 4000
3065 / 4000
3096 / 4000
2670 / 4000
2642 / 4000
2687 / 4000
1014 / 4000
713 / 4000
716 / 4000
610 / 4000
536 / 4000
866 / 4000
682 / 4000
618 / 4000
419 / 4000
410 / 4000
274 / 4000
92 / 4000
147 / 4000
269 / 4000
217 / 4000
140 / 4000
205 / 4000
352 / 4000
220 / 4000
286 / 4000
160 / 4000
146 / 4000
86 / 4000
0 / 4000
32 / 4000
38 / 4000
45 / 4000
33 / 4000
23 / 4000
0 / 4000
16 / 4000
0 / 4000
38 / 4000
33 / 4000
32 / 4000
30 / 4000
73 / 4000
27 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
20 / 4000
61 / 4000
20 / 4000
18 / 4000
34 / 4000
23 / 4000
0 / 4000
0 / 4000
98 / 4000
39 / 4000
33 / 4000
42 / 4000
30 / 4000
34 / 4000
30 / 4000
36 / 4000
84 / 4000
96 / 4000
112 / 4000
98 / 4000
103 / 4000
120 / 4000
89 / 4000
87 / 4000
68 / 4000
50 / 4000
69 / 4000
111 / 4000
245 / 4000
226 / 4000
276 / 4000
149 / 4000
94 / 4000
113 / 4000
182 / 4000
279 / 4000
332 / 4000
266 / 4000
317 / 4000
297 / 4000
306 / 4000
268 / 4000
239 / 4000
290 / 4000
240 / 4000
257 / 4000
318 / 4000
466 / 4000
380 / 4000
420 / 4000
265 / 4000
212 / 4000
306 / 4000
384 / 4000
488 / 4000
461 / 4000
349 / 4000
345 / 4000
275 / 4000
222 / 4000
239 / 4000
262 / 4000
351 / 4000
266 / 4000
266 / 4000
404 / 4000
282 / 4000
417 / 4000
509 / 4000
590 / 4000
430 / 4000
494 / 4000
655 / 4000
631 / 4000
495 / 4000
682 / 4000
516 / 4000
517 / 4000
499 / 4000
593 / 4000
669 / 4000
921 / 4000
668 / 4000
662 / 4000
521 / 4000
668 / 4000
727 / 4000
939 / 4000
1199 / 4000
1645 / 4000
3212 / 4000
2763 / 4000
2143 / 4000
2653 / 4000
2977 / 4000
3138 / 4000
3450 / 4000
2823 / 4000
1601 / 4000
809 / 4000
581 / 4000
743 / 4000
425 / 4000
646 / 4000
542 / 4000
566 / 4000
492 / 4000
415 / 4000
428 / 4000
202 / 4000
47 / 4000
100 / 4000
138 / 4000
232 / 4000
284 / 4000
337 / 4000
379 / 4000
181 / 4000
282 / 4000
179 / 4000
198 / 4000
22 / 4000
0 / 4000
42 / 4000
52 / 4000
39 / 4000
28 / 4000
0 / 4000
0 / 4000
27 / 4000
14 / 4000
51 / 4000
34 / 4000
18 / 4000
61 / 4000
58 / 4000
31 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
24 / 4000
53 / 4000
26 / 4000
54 / 4000
31 / 4000
19 / 4000
0 / 4000
0 / 4000
0 / 4000
67 / 4000
25 / 4000
43 / 4000
35 / 4000
43 / 4000
75 / 4000
77 / 4000
79 / 4000
111 / 4000
121 / 4000
107 / 4000
75 / 4000
107 / 4000
102 / 4000
79 / 4000
74 / 4000
55 / 4000
49 / 4000
85 / 4000
162 / 4000
225 / 4000
289 / 4000
131 / 4000
80 / 4000
83 / 4000
119 / 4000
249 / 4000
289 / 4000
298 / 4000
304 / 4000
288 / 4000
313 / 4000
307 / 4000
337 / 4000
315 / 4000
265 / 4000
443 / 4000
461 / 4000
259 / 4000
386 / 4000
424 / 4000
262 / 4000
312 / 4000
300 / 4000
247 / 4000
282 / 4000
239 / 4000
392 / 4000
367 / 4000
312 / 4000
229 / 4000
314 / 4000
347 / 4000
328 / 4000
233 / 4000
298 / 4000
349 / 4000
371 / 4000
410 / 4000
343 / 4000
460 / 4000
428 / 4000
457 / 4000
447 / 4000
648 / 4000
631 / 4000
526 / 4000
594 / 4000
566 / 4000
536 / 4000
518 / 4000
596 / 4000
564 / 4000
896 / 4000
696 / 4000
621 / 4000
544 / 4000
1333 / 4000
1090 / 4000
979 / 4000
1903 / 4000
2379 / 4000
3017 / 4000
2771 / 4000
2864 / 4000
3004 / 4000
3319 / 4000
3170 / 4000
2850 / 4000
839 / 4000
667 / 4000
841 / 4000
722 / 4000
583 / 4000
736 / 4000
669 / 4000
682 / 4000
514 / 4000
395 / 4000
154 / 4000
215 / 4000
148 / 4000
159 / 4000
130 / 4000
260 / 4000
315 / 4000
338 / 4000
355 / 4000
259 / 4000
177 / 4000
237 / 4000
132 / 4000
24 / 4000
0 / 4000
31 / 4000
36 / 4000
50 / 4000
29 / 4000
0 / 4000
0 / 4000
24 / 4000
21 / 4000
78 / 4000
45 / 4000
25 / 4000
47 / 4000
64 / 4000
23 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
24 / 4000
24 / 4000
97 / 4000
44 / 4000
20 / 4000
17 / 4000
0 / 4000
0 / 4000
26 / 4000
89 / 4000
35 / 4000
51 / 4000
61 / 4000
94 / 4000
140 / 4000
90 / 4000
106 / 4000
136 / 4000
95 / 4000
70 / 4000
67 / 4000
69 / 4000
83 / 4000
67 / 4000
80 / 4000
71 / 4000
59 / 4000
98 / 4000
215 / 4000
219 / 4000
210 / 4000
110 / 4000
115 / 4000
138 / 4000
180 / 4000
287 / 4000
315 / 4000
304 / 4000
258 / 4000
249 / 4000
467 / 4000
491 / 4000
289 / 4000
265 / 4000
249 / 4000
305 / 4000
294 / 4000
326 / 4000
209 / 4000
226 / 4000
252 / 4000
299 / 4000
257 / 4000
242 / 4000
264 / 4000
327 / 4000
343 / 4000
296 / 4000
273 / 4000
273 / 4000
265 / 4000
191 / 4000
307 / 4000
252 / 4000
253 / 4000
335 / 4000
305 / 4000
362 / 4000
478 / 4000
530 / 4000
568 / 4000
604 / 4000
558 / 4000
649 / 4000
684 / 4000
557 / 4000
492 / 4000
518 / 4000
544 / 4000
458 / 4000
575 / 4000
865 / 4000
704 / 4000
650 / 4000
559 / 4000
1023 / 4000
1188 / 4000
1463 / 4000
1780 / 4000
2315 / 4000
2873 / 4000
2898 / 4000
2197 / 4000
2757 / 4000
3095 / 4000
3132 / 4000
1748 / 4000
771 / 4000
556 / 4000
871 / 4000
611 / 4000
682 / 4000
631 / 4000
455 / 4000
460 / 4000
427 / 4000
289 / 4000
343 / 4000
387 / 4000
307 / 4000
245 / 4000
244 / 4000
224 / 4000
255 / 4000
434 / 4000
205 / 4000
239 / 4000
139 / 4000
149 / 4000
147 / 4000
41 / 4000
23 / 4000
41 / 4000
52 / 4000
36 / 4000
22 / 4000
0 / 4000
0 / 4000
15 / 4000
42 / 4000
59 / 4000
25 / 4000
33 / 4000
51 / 4000
51 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
24 / 4000
65 / 4000
43 / 4000
37 / 4000
35 / 4000
18 / 4000
0 / 4000
0 / 4000
19 / 4000
67 / 4000
