Date=12/8/2020
Time=12:55:20 PM
9962 / 4000
10069 / 4000
10182 / 4000
10291 / 4000
10432 / 4000
10543 / 4000
10692 / 4000
10809 / 4000
10942 / 4000
11092 / 4000
11252 / 4000
11400 / 4000
11572 / 4000
11713 / 4000
11908 / 4000
12100 / 4000
12280 / 4000
12474 / 4000
12669 / 4000
12833 / 4000
13088 / 4000
13315 / 4000
13500 / 4000
13748 / 4000
14010 / 4000
14234 / 4000
14522 / 4000
14781 / 4000
15015 / 4000
15308 / 4000
15644 / 4000
15927 / 4000
16202 / 4000
16609 / 4000
16885 / 4000
17196 / 4000
17618 / 4000
17984 / 4000
18357 / 4000
18825 / 4000
19115 / 4000
19678 / 4000
20050 / 4000
20526 / 4000
21040 / 4000
21556 / 4000
22013 / 4000
22447 / 4000
22973 / 4000
23406 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
22161 / 4000
21571 / 4000
21028 / 4000
20419 / 4000
20029 / 4000
19475 / 4000
19025 / 4000
18585 / 4000
18203 / 4000
17657 / 4000
17354 / 4000
16988 / 4000
16559 / 4000
16193 / 4000
15913 / 4000
15537 / 4000
15257 / 4000
14947 / 4000
14669 / 4000
14395 / 4000
14147 / 4000
13856 / 4000
13623 / 4000
13369 / 4000
13170 / 4000
12895 / 4000
12679 / 4000
12493 / 4000
12284 / 4000
12084 / 4000
11914 / 4000
11726 / 4000
11565 / 4000
11380 / 4000
11233 / 4000
11059 / 4000
10896 / 4000
10771 / 4000
10634 / 4000
10479 / 4000
10379 / 4000
10231 / 4000
10101 / 4000
10002 / 4000
9901 / 4000
9858 / 4000
9838 / 4000
9819 / 4000
9802 / 4000
9785 / 4000
9758 / 4000
9746 / 4000
9750 / 4000
9728 / 4000
9705 / 4000
9692 / 4000
9669 / 4000
9663 / 4000
9644 / 4000
9636 / 4000
9624 / 4000
9621 / 4000
9592 / 4000
9582 / 4000
9592 / 4000
9574 / 4000
9561 / 4000
9555 / 4000
9554 / 4000
9551 / 4000
9564 / 4000
9543 / 4000
9537 / 4000
9565 / 4000
9568 / 4000
9568 / 4000
9557 / 4000
9573 / 4000
9569 / 4000
9576 / 4000
9605 / 4000
9596 / 4000
9612 / 4000
9617 / 4000
9615 / 4000
9626 / 4000
9647 / 4000
9654 / 4000
9662 / 4000
9679 / 4000
9697 / 4000
9787 / 4000
9894 / 4000
9981 / 4000
10100 / 4000
10210 / 4000
10343 / 4000
10470 / 4000
10571 / 4000
10739 / 4000
10866 / 4000
11013 / 4000
11165 / 4000
11327 / 4000
11464 / 4000
11652 / 4000
11823 / 4000
11986 / 4000
12184 / 4000
12362 / 4000
12552 / 4000
12790 / 4000
12976 / 4000
13182 / 4000
13455 / 4000
13664 / 4000
13916 / 4000
14139 / 4000
14422 / 4000
14648 / 4000
14940 / 4000
15227 / 4000
15534 / 4000
15840 / 4000
16114 / 4000
16430 / 4000
16756 / 4000
17101 / 4000
17506 / 4000
17790 / 4000
18165 / 4000
18654 / 4000
18949 / 4000
19491 / 4000
19857 / 4000
20436 / 4000
20927 / 4000
21467 / 4000
21825 / 4000
22339 / 4000
22870 / 4000
23338 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
22164 / 4000
21489 / 4000
20994 / 4000
20375 / 4000
19989 / 4000
19414 / 4000
18873 / 4000
18404 / 4000
18044 / 4000
17619 / 4000
17214 / 4000
16824 / 4000
16509 / 4000
16139 / 4000
15832 / 4000
15497 / 4000
15154 / 4000
14878 / 4000
14584 / 4000
14292 / 4000
14026 / 4000
13780 / 4000
13511 / 4000
13230 / 4000
13048 / 4000
12832 / 4000
12634 / 4000
12380 / 4000
12221 / 4000
11991 / 4000
11825 / 4000
11642 / 4000
11469 / 4000
11287 / 4000
11138 / 4000
10993 / 4000
10837 / 4000
10687 / 4000
10540 / 4000
10413 / 4000
10275 / 4000
10142 / 4000
10044 / 4000
9935 / 4000
9869 / 4000
9845 / 4000
9830 / 4000
9807 / 4000
9795 / 4000
9769 / 4000
9762 / 4000
9755 / 4000
9727 / 4000
9713 / 4000
9694 / 4000
9675 / 4000
9668 / 4000
9652 / 4000
9642 / 4000
9619 / 4000
9612 / 4000
9593 / 4000
9603 / 4000
9590 / 4000
9583 / 4000
9567 / 4000
9561 / 4000
9557 / 4000
9553 / 4000
9545 / 4000
9560 / 4000
9557 / 4000
9564 / 4000
9537 / 4000
9548 / 4000
9542 / 4000
9570 / 4000
9564 / 4000
9557 / 4000
9566 / 4000
9577 / 4000
9595 / 4000
9595 / 4000
9610 / 4000
9619 / 4000
9617 / 4000
9631 / 4000
9638 / 4000
9664 / 4000
9663 / 4000
9684 / 4000
9713 / 4000
9812 / 4000
9922 / 4000
10014 / 4000
10150 / 4000
10257 / 4000
10399 / 4000
10527 / 4000
10652 / 4000
10792 / 4000
10931 / 4000
11083 / 4000
11243 / 4000
11399 / 4000
11578 / 4000
11720 / 4000
11915 / 4000
12110 / 4000
12298 / 4000
12505 / 4000
12702 / 4000
12867 / 4000
13130 / 4000
13395 / 4000
13549 / 4000
13792 / 4000
14036 / 4000
14288 / 4000
14576 / 4000
14846 / 4000
15091 / 4000
15420 / 4000
15686 / 4000
16016 / 4000
16326 / 4000
16691 / 4000
17027 / 4000
17402 / 4000
17713 / 4000
18087 / 4000
18546 / 4000
18910 / 4000
19420 / 4000
19806 / 4000
20326 / 4000
20772 / 4000
21244 / 4000
21761 / 4000
22253 / 4000
22782 / 4000
23313 / 4000
23530 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
22364 / 4000
22082 / 4000
21327 / 4000
20912 / 4000
20323 / 4000
19736 / 4000
19327 / 4000
18720 / 4000
18358 / 4000
17952 / 4000
17541 / 4000
17126 / 4000
16694 / 4000
16420 / 4000
16044 / 4000
15712 / 4000
15408 / 4000
15083 / 4000
14758 / 4000
14469 / 4000
14194 / 4000
13919 / 4000
13688 / 4000
13433 / 4000
13207 / 4000
12946 / 4000
12710 / 4000
12561 / 4000
12293 / 4000
12124 / 4000
11944 / 4000
11757 / 4000
11584 / 4000
11381 / 4000
11238 / 4000
11082 / 4000
10896 / 4000
10786 / 4000
10628 / 4000
10457 / 4000
10339 / 4000
10216 / 4000
10085 / 4000
9979 / 4000
9884 / 4000
9862 / 4000
9841 / 4000
9815 / 4000
9804 / 4000
9774 / 4000
9766 / 4000
9758 / 4000
9730 / 4000
9726 / 4000
9704 / 4000
9682 / 4000
9667 / 4000
9657 / 4000
9640 / 4000
9619 / 4000
9622 / 4000
9612 / 4000
9602 / 4000
9582 / 4000
9591 / 4000
9575 / 4000
9554 / 4000
9538 / 4000
9524 / 4000
9523 / 4000
9529 / 4000
9546 / 4000
9547 / 4000
9527 / 4000
9540 / 4000
9551 / 4000
9556 / 4000
9542 / 4000
9537 / 4000
9566 / 4000
9566 / 4000
9567 / 4000
9575 / 4000
9590 / 4000
9590 / 4000
9614 / 4000
9619 / 4000
9619 / 4000
9634 / 4000
9653 / 4000
9665 / 4000
9672 / 4000
9687 / 4000
9750 / 4000
9847 / 4000
9950 / 4000
10071 / 4000
10194 / 4000
10305 / 4000
10452 / 4000
10570 / 4000
10728 / 4000
10860 / 4000
10995 / 4000
11172 / 4000
11319 / 4000
11477 / 4000
11666 / 4000
11853 / 4000
12018 / 4000
12211 / 4000
12407 / 4000
12578 / 4000
12826 / 4000
13044 / 4000
13260 / 4000
13489 / 4000
13720 / 4000
13994 / 4000
14227 / 4000
14510 / 4000
14783 / 4000
15014 / 4000
15337 / 4000
15631 / 4000
15942 / 4000
16205 / 4000
16583 / 4000
16920 / 4000
17240 / 4000
17636 / 4000
18031 / 4000
18372 / 4000
18862 / 4000
19246 / 4000
19720 / 4000
20127 / 4000
20604 / 4000
21120 / 4000
21705 / 4000
22127 / 4000
22729 / 4000
23146 / 4000
23487 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
22257 / 4000
21882 / 4000
21233 / 4000
20524 / 4000
20228 / 4000
19549 / 4000
19142 / 4000
18656 / 4000
18278 / 4000
17747 / 4000
17379 / 4000
17080 / 4000
16600 / 4000
16266 / 4000
15969 / 4000
15582 / 4000
15248 / 4000
15020 / 4000
14654 / 4000
14435 / 4000
14124 / 4000
13848 / 4000
13592 / 4000
13317 / 4000
13158 / 4000
12880 / 4000
12666 / 4000
12451 / 4000
12253 / 4000
12034 / 4000
11843 / 4000
11691 / 4000
11502 / 4000
11311 / 4000
11143 / 4000
10997 / 4000
10847 / 4000
10688 / 4000
10545 / 4000
10408 / 4000
10265 / 4000
10141 / 4000
10030 / 4000
9907 / 4000
9875 / 4000
9852 / 4000
9828 / 4000
9810 / 4000
9786 / 4000
9775 / 4000
9760 / 4000
9750 / 4000
9732 / 4000
9708 / 4000
9699 / 4000
9674 / 4000
9663 / 4000
9639 / 4000
9634 / 4000
9624 / 4000
9612 / 4000
9609 / 4000
9580 / 4000
9582 / 4000
9578 / 4000
9559 / 4000
9560 / 4000
9552 / 4000
9555 / 4000
9541 / 4000
9543 / 4000
9550 / 4000
9539 / 4000
9546 / 4000
9528 / 4000
9540 / 4000
9535 / 4000
9550 / 4000
9553 / 4000
9543 / 4000
9556 / 4000
9565 / 4000
9570 / 4000
9573 / 4000
9590 / 4000
9607 / 4000
9606 / 4000
9622 / 4000
9630 / 4000
9647 / 4000
9657 / 4000
9666 / 4000
9679 / 4000
9701 / 4000
9791 / 4000
9888 / 4000
10002 / 4000
10128 / 4000
10237 / 4000
10384 / 4000
10519 / 4000
10651 / 4000
10795 / 4000
10944 / 4000
11097 / 4000
11266 / 4000
11413 / 4000
11605 / 4000
11747 / 4000
11934 / 4000
12142 / 4000
12330 / 4000
12536 / 4000
12785 / 4000
12947 / 4000
13162 / 4000
13451 / 4000
13640 / 4000
13914 / 4000
14135 / 4000
14424 / 4000
14653 / 4000
14950 / 4000
15227 / 4000
15558 / 4000
15843 / 4000
16157 / 4000
16493 / 4000
16804 / 4000
17154 / 4000
17580 / 4000
17880 / 4000
18240 / 4000
18776 / 4000
19130 / 4000
19621 / 4000
20009 / 4000
20506 / 4000
21023 / 4000
21535 / 4000
21960 / 4000
22564 / 4000
22998 / 4000
23427 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
22262 / 4000
21622 / 4000
21070 / 4000
20456 / 4000
20054 / 4000
19476 / 4000
19019 / 4000
18589 / 4000
18226 / 4000
17660 / 4000
17323 / 4000
16937 / 4000
16550 / 4000
16195 / 4000
15869 / 4000
15507 / 4000
15170 / 4000
14946 / 4000
14588 / 4000
14318 / 4000
14043 / 4000
13818 / 4000
13519 / 4000
13253 / 4000
13021 / 4000
12836 / 4000
12618 / 4000
12372 / 4000
12172 / 4000
11991 / 4000
11798 / 4000
11604 / 4000
11433 / 4000
11261 / 4000
11077 / 4000
10912 / 4000
10791 / 4000
10636 / 4000
10471 / 4000
10347 / 4000
10200 / 4000
10088 / 4000
9959 / 4000
9898 / 4000
9868 / 4000
9849 / 4000
9826 / 4000
9795 / 4000
9785 / 4000
9770 / 4000
9740 / 4000
9738 / 4000
9714 / 4000
9702 / 4000
9683 / 4000
9667 / 4000
9647 / 4000
9643 / 4000
9628 / 4000
9622 / 4000
9594 / 4000
9613 / 4000
9590 / 4000
9577 / 4000
9570 / 4000
9559 / 4000
9571 / 4000
9546 / 4000
9539 / 4000
9536 / 4000
9551 / 4000
9524 / 4000
9539 / 4000
9528 / 4000
9531 / 4000
9538 / 4000
9524 / 4000
9536 / 4000
9537 / 4000
9550 / 4000
9556 / 4000
9548 / 4000
9569 / 4000
9565 / 4000
9575 / 4000
9608 / 4000
9598 / 4000
9619 / 4000
9634 / 4000
9633 / 4000
9656 / 4000
9662 / 4000
9678 / 4000
9695 / 4000
9724 / 4000
9834 / 4000
9927 / 4000
10064 / 4000
10185 / 4000
10303 / 4000
10452 / 4000
10582 / 4000
10735 / 4000
10869 / 4000
11027 / 4000
11189 / 4000
11360 / 4000
11521 / 4000
11690 / 4000
11896 / 4000
12053 / 4000
12273 / 4000
12485 / 4000
12691 / 4000
12860 / 4000
13109 / 4000
13407 / 4000
13551 / 4000
13799 / 4000
14048 / 4000
14307 / 4000
14583 / 4000
14889 / 4000
15122 / 4000
15455 / 4000
15725 / 4000
16055 / 4000
16367 / 4000
16751 / 4000
17086 / 4000
17481 / 4000
17789 / 4000
18145 / 4000
18628 / 4000
18929 / 4000
19525 / 4000
19905 / 4000
20401 / 4000
20931 / 4000
21477 / 4000
21878 / 4000
22396 / 4000
22908 / 4000
23429 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
22232 / 4000
21524 / 4000
21029 / 4000
20422 / 4000
19962 / 4000
19476 / 4000
18845 / 4000
18533 / 4000
18025 / 4000
17614 / 4000
17219 / 4000
16765 / 4000
16506 / 4000
16154 / 4000
15770 / 4000
15469 / 4000
15117 / 4000
14795 / 4000
14509 / 4000
14240 / 4000
13925 / 4000
13720 / 4000
13461 / 4000
13225 / 4000
12938 / 4000
12726 / 4000
12530 / 4000
12315 / 4000
12099 / 4000
11912 / 4000
11721 / 4000
11545 / 4000
11346 / 4000
11175 / 4000
11021 / 4000
10863 / 4000
10712 / 4000
10558 / 4000
10422 / 4000
10286 / 4000
10143 / 4000
10031 / 4000
9920 / 4000
9889 / 4000
9872 / 4000
9842 / 4000
9817 / 4000
9793 / 4000
9781 / 4000
9768 / 4000
9741 / 4000
9719 / 4000
9697 / 4000
9697 / 4000
9675 / 4000
9654 / 4000
9655 / 4000
9639 / 4000
9618 / 4000
9622 / 4000
9607 / 4000
9591 / 4000
9590 / 4000
9561 / 4000
9577 / 4000
9565 / 4000
9552 / 4000
9528 / 4000
9513 / 4000
9517 / 4000
9527 / 4000
9537 / 4000
9532 / 4000
9514 / 4000
9522 / 4000
9524 / 4000
9538 / 4000
9536 / 4000
9530 / 4000
9536 / 4000
9549 / 4000
9557 / 4000
9548 / 4000
9570 / 4000
9574 / 4000
9582 / 4000
9606 / 4000
9608 / 4000
9628 / 4000
9630 / 4000
9638 / 4000
9660 / 4000
9677 / 4000
9690 / 4000
9707 / 4000
9777 / 4000
9878 / 4000
9999 / 4000
10135 / 4000
10246 / 4000
10391 / 4000
10536 / 4000
10666 / 4000
10819 / 4000
10967 / 4000
11130 / 4000
11291 / 4000
11457 / 4000
11652 / 4000
11813 / 4000
11978 / 4000
12205 / 4000
12406 / 4000
12596 / 4000
12825 / 4000
13047 / 4000
13262 / 4000
13491 / 4000
13754 / 4000
14015 / 4000
14262 / 4000
14535 / 4000
14810 / 4000
15065 / 4000
15365 / 4000
15673 / 4000
16007 / 4000
16276 / 4000
16662 / 4000
17013 / 4000
17409 / 4000
17726 / 4000
18096 / 4000
18519 / 4000
18937 / 4000
19451 / 4000
19837 / 4000
20342 / 4000
20779 / 4000
21383 / 4000
21792 / 4000
22334 / 4000
22858 / 4000
23361 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
22475 / 4000
22189 / 4000
21515 / 4000
20882 / 4000
20412 / 4000
19833 / 4000
19381 / 4000
18765 / 4000
18375 / 4000
17964 / 4000
17578 / 4000
17153 / 4000
16696 / 4000
16398 / 4000
16096 / 4000
15703 / 4000
15347 / 4000
15092 / 4000
14737 / 4000
14471 / 4000
14196 / 4000
13889 / 4000
13623 / 4000
13341 / 4000
13185 / 4000
12929 / 4000
12679 / 4000
12478 / 4000
12262 / 4000
12038 / 4000
11864 / 4000
11673 / 4000
11488 / 4000
11302 / 4000
11128 / 4000
10961 / 4000
10823 / 4000
10668 / 4000
10496 / 4000
10371 / 4000
10227 / 4000
10089 / 4000
9976 / 4000
9915 / 4000
9888 / 4000
9861 / 4000
9847 / 4000
9814 / 4000
9798 / 4000
9783 / 4000
9761 / 4000
9727 / 4000
9717 / 4000
9691 / 4000
9680 / 4000
9667 / 4000
9659 / 4000
9641 / 4000
9628 / 4000
9618 / 4000
9609 / 4000
9601 / 4000
9583 / 4000
9587 / 4000
9565 / 4000
9562 / 4000
9552 / 4000
9539 / 4000
9563 / 4000
9558 / 4000
9550 / 4000
9527 / 4000
9512 / 4000
9530 / 4000
9523 / 4000
9523 / 4000
9523 / 4000
9521 / 4000
9530 / 4000
9538 / 4000
9544 / 4000
9541 / 4000
9552 / 4000
9558 / 4000
9554 / 4000
9573 / 4000
9579 / 4000
9605 / 4000
9613 / 4000
9627 / 4000
9633 / 4000
9638 / 4000
9655 / 4000
9671 / 4000
9684 / 4000
9700 / 4000
9727 / 4000
9839 / 4000
9938 / 4000
10070 / 4000
10202 / 4000
10315 / 4000
10475 / 4000
10595 / 4000
10780 / 4000
10905 / 4000
11074 / 4000
11242 / 4000
11402 / 4000
11586 / 4000
11742 / 4000
11938 / 4000
12153 / 4000
12332 / 4000
12540 / 4000
12787 / 4000
12965 / 4000
13177 / 4000
13466 / 4000
13705 / 4000
13956 / 4000
14189 / 4000
14494 / 4000
14747 / 4000
15007 / 4000
15317 / 4000
15651 / 4000
15934 / 4000
16195 / 4000
16631 / 4000
16950 / 4000
17226 / 4000
17663 / 4000
18049 / 4000
18444 / 4000
18876 / 4000
19435 / 4000
19776 / 4000
20257 / 4000
20630 / 4000
21214 / 4000
21780 / 4000
22275 / 4000
22783 / 4000
23286 / 4000
23587 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
22453 / 4000
22137 / 4000
21331 / 4000
20848 / 4000
20387 / 4000
19653 / 4000
19214 / 4000
18696 / 4000
18297 / 4000
17834 / 4000
17477 / 4000
17083 / 4000
16630 / 4000
16267 / 4000
15943 / 4000
15591 / 4000
15296 / 4000
15020 / 4000
14673 / 4000
14398 / 4000
14113 / 4000
13868 / 4000
13570 / 4000
13294 / 4000
13042 / 4000
12892 / 4000
12621 / 4000
12410 / 4000
12169 / 4000
11995 / 4000
11811 / 4000
11610 / 4000
11421 / 4000
11253 / 4000
11089 / 4000
10897 / 4000
10744 / 4000
10594 / 4000
10454 / 4000
10312 / 4000
10166 / 4000
10042 / 4000
9938 / 4000
9912 / 4000
9891 / 4000
9866 / 4000
9838 / 4000
9813 / 4000
9801 / 4000
9776 / 4000
9747 / 4000
9724 / 4000
9703 / 4000
9689 / 4000
9672 / 4000
9662 / 4000
9647 / 4000
9639 / 4000
9628 / 4000
9613 / 4000
9596 / 4000
9615 / 4000
9583 / 4000
9570 / 4000
9569 / 4000
9572 / 4000
9538 / 4000
9530 / 4000
9549 / 4000
9544 / 4000
9542 / 4000
9506 / 4000
9504 / 4000
9536 / 4000
9523 / 4000
9515 / 4000
9534 / 4000
9522 / 4000
9526 / 4000
9521 / 4000
9532 / 4000
9541 / 4000
9541 / 4000
9556 / 4000
9564 / 4000
9562 / 4000
9574 / 4000
9587 / 4000
9611 / 4000
9621 / 4000
9630 / 4000
9645 / 4000
9650 / 4000
9664 / 4000
9684 / 4000
9693 / 4000
9713 / 4000
9780 / 4000
9898 / 4000
10016 / 4000
10155 / 4000
10270 / 4000
10434 / 4000
10560 / 4000
10718 / 4000
10862 / 4000
11010 / 4000
11176 / 4000
11364 / 4000
11520 / 4000
11693 / 4000
11914 / 4000
12075 / 4000
12298 / 4000
12504 / 4000
12731 / 4000
12890 / 4000
13155 / 4000
13441 / 4000
13612 / 4000
13892 / 4000
14132 / 4000
14448 / 4000
14642 / 4000
14947 / 4000
15255 / 4000
15607 / 4000
15872 / 4000
16176 / 4000
16569 / 4000
16885 / 4000
17177 / 4000
17632 / 4000
17990 / 4000
18382 / 4000
18859 / 4000
19215 / 4000
19695 / 4000
20094 / 4000
20590 / 4000
21188 / 4000
21713 / 4000
22216 / 4000
22708 / 4000
23205 / 4000
23587 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
22397 / 4000
21913 / 4000
21330 / 4000
20583 / 4000
20272 / 4000
19599 / 4000
19154 / 4000
18675 / 4000
18260 / 4000
17770 / 4000
17371 / 4000
17026 / 4000
16592 / 4000
16240 / 4000
15893 / 4000
15556 / 4000
15241 / 4000
14975 / 4000
14598 / 4000
14317 / 4000
14015 / 4000
13831 / 4000
13516 / 4000
13279 / 4000
12988 / 4000
12756 / 4000
12570 / 4000
12356 / 4000
12113 / 4000
11936 / 4000
11741 / 4000
11555 / 4000
11377 / 4000
11181 / 4000
11040 / 4000
10875 / 4000
10711 / 4000
10542 / 4000
10405 / 4000
10276 / 4000
10129 / 4000
9997 / 4000
9941 / 4000
9907 / 4000
9885 / 4000
9863 / 4000
9833 / 4000
9815 / 4000
9800 / 4000
9771 / 4000
9744 / 4000
9719 / 4000
9715 / 4000
9680 / 4000
9671 / 4000
9655 / 4000
9646 / 4000
9625 / 4000
9623 / 4000
9611 / 4000
9597 / 4000
9591 / 4000
9590 / 4000
9575 / 4000
9559 / 4000
9554 / 4000
9539 / 4000
9557 / 4000
9534 / 4000
9510 / 4000
9524 / 4000
9540 / 4000
9516 / 4000
9518 / 4000
9517 / 4000
9506 / 4000
9522 / 4000
9529 / 4000
9522 / 4000
9524 / 4000
9524 / 4000
9549 / 4000
9545 / 4000
9547 / 4000
9560 / 4000
9556 / 4000
9577 / 4000
9585 / 4000
9608 / 4000
9618 / 4000
9628 / 4000
9642 / 4000
9647 / 4000
9661 / 4000
9673 / 4000
9692 / 4000
9710 / 4000
9737 / 4000
9861 / 4000
9957 / 4000
10104 / 4000
10230 / 4000
10383 / 4000
10531 / 4000
10652 / 4000
10826 / 4000
10968 / 4000
11143 / 4000
11312 / 4000
11463 / 4000
11668 / 4000
11853 / 4000
12024 / 4000
12253 / 4000
12466 / 4000
12638 / 4000
12845 / 4000
13109 / 4000
13383 / 4000
13548 / 4000
13805 / 4000
14063 / 4000
14342 / 4000
14608 / 4000
14921 / 4000
15171 / 4000
15536 / 4000
15827 / 4000
16093 / 4000
16429 / 4000
16762 / 4000
17134 / 4000
17552 / 4000
17898 / 4000
18274 / 4000
18834 / 4000
19122 / 4000
19673 / 4000
20050 / 4000
20525 / 4000
21074 / 4000
21640 / 4000
22090 / 4000
22608 / 4000
23091 / 4000
23527 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
24133 / 4000
32767 / 4000
22324 / 4000
21709 / 4000
21182 / 4000
20482 / 4000
20146 / 4000
19550 / 4000
19059 / 4000
18613 / 4000
18218 / 4000
17728 / 4000
17296 / 4000
16949 / 4000
16566 / 4000
16216 / 4000
15864 / 4000
15492 / 4000
15172 / 4000
14886 / 4000
14557 / 4000
14301 / 4000
13959 / 4000
13761 / 4000
13460 / 4000
13257 / 4000
12967 / 4000
12727 / 4000
12530 / 4000
12331 / 4000
12075 / 4000
11891 / 4000
11718 / 4000
11518 / 4000
11326 / 4000
11143 / 4000
10981 / 4000
10828 / 4000
10683 / 4000
10498 / 4000
10363 / 4000
10208 / 4000
10087 / 4000
